Network,Station,Name,Latitude,Longitude,Elevation,Sensitivity,Site,Vs30
XJ,FZ004,XJ FZ004 BHZ ,43.000000,80.710000,0.0,70000000000.0,,
YN,EL002,YN EL002 BHZ ,25.300000,101.920000,0.0,70000000000.0,,
XJ,GS004,XJ GS004 BHZ ,44.640000,85.780000,0.0,70000000000.0,,
SC,GYXJ,SC GYXJ BHZ ,30.770000,99.030000,0.0,70000000000.0,,
GS,WIYQQ,GS WIYQQ BHZ ,35.350000,104.270000,0.0,70000000000.0,,
HA,EH001,HA EH001 BHZ ,35.370000,114.770000,0.0,70000000000.0,,
SC,W2302,SC W2302 BHZ ,27.820000,101.870000,0.0,70000000000.0,,
SC,V2204,SC V2204 BHZ ,29.640000,102.120000,0.0,70000000000.0,,
YN,M0212,YN M0212 BHZ ,24.910000,99.330000,0.0,70000000000.0,,
GD,H0407,GD H0407 BHZ ,22.950000,112.650000,0.0,70000000000.0,,
HE,D0067,HE D0067 BHZ ,36.890000,115.110000,0.0,70000000000.0,,
GS,P0002,GS P0002 BHZ ,34.180000,102.550000,0.0,70000000000.0,,
GS,P0003,GS P0003 BHZ ,34.090000,102.640000,0.0,70000000000.0,,
YN,C2529,YN C2529 BHZ ,27.760000,103.650000,0.0,70000000000.0,,
AH,A0010,AH A0010 BHZ ,31.280000,117.270000,0.0,70000000000.0,,
SD,C000A,SD C000A BHZ ,36.950000,117.950000,0.0,70000000000.0,,
SC,V2704,SC V2704 BHZ ,31.410000,100.630000,0.0,70000000000.0,,
SD,H0009,SD H0009 BHZ ,35.720000,116.250000,0.0,70000000000.0,,
YN,P2110,YN P2110 BHZ ,27.270000,100.370000,0.0,70000000000.0,,
FJ,J8003,FJ J8003 BHZ ,27.270000,120.110000,0.0,70000000000.0,,
HE,T0023,HE T0023 BHZ ,37.700000,116.120000,0.0,70000000000.0,,
YN,E2703,YN E2703 BHZ ,26.160000,101.640000,0.0,70000000000.0,,
SD,M000F,SD M000F BHZ ,37.100000,117.500000,0.0,70000000000.0,,
XJ,N002A,XJ N002A BHZ ,41.900000,82.640000,0.0,70000000000.0,,
XJ,B003E,XJ B003E BHZ ,45.010000,86.100000,0.0,70000000000.0,,
FJ,CX001,FJ CX001 BHZ ,25.070000,118.160000,0.0,70000000000.0,,
XJ,PW002,XJ PW002 BHZ ,39.950000,75.550000,0.0,70000000000.0,,
QH,DJ024,QH DJ024 BHZ ,35.770000,101.870000,0.0,70000000000.0,,
GD,W2106,GD W2106 BHZ ,22.510000,112.200000,0.0,70000000000.0,,
SC,WN002,SC WN002 BHZ ,28.460000,102.070000,0.0,70000000000.0,,
GD,P2410,GD P2410 BHZ ,24.520000,115.090000,0.0,70000000000.0,,
XJ,A001F,XJ A001F BHZ ,44.070000,87.590000,0.0,70000000000.0,,
GD,L0306,GD L0306 BHZ ,22.860000,114.340000,0.0,70000000000.0,,
SC,U2611,SC U2611 BHZ ,31.740000,101.720000,0.0,70000000000.0,,
SD,DX001,SD DX001 BHZ ,34.800000,117.270000,0.0,70000000000.0,,
GS,H000A,GS H000A BHZ ,37.930000,102.680000,0.0,70000000000.0,,
HE,HQ001,HE HQ001 BHZ ,41.960000,117.210000,0.0,70000000000.0,,
FJ,C5422,FJ C5422 BHZ ,25.110000,117.960000,0.0,70000000000.0,,
GS,AA001,GS AA001 BHZ ,36.110000,103.700000,0.0,70000000000.0,,
GS,J0024,GS J0024 BHZ ,35.270000,103.840000,0.0,70000000000.0,,
SX,HF001,SX HF001 BHZ ,39.270000,113.870000,0.0,70000000000.0,,
HE,A0070,HE A0070 BHZ ,38.430000,113.880000,0.0,70000000000.0,,
SC,W2314,SC W2314 BHZ ,27.620000,101.010000,0.0,70000000000.0,,
YN,D0202,YN D0202 BHZ ,25.530000,103.730000,0.0,70000000000.0,,
SC,V2606,SC V2606 BHZ ,31.060000,101.110000,0.0,70000000000.0,,
FJ,J8010,FJ J8010 BHZ ,27.150000,120.430000,0.0,70000000000.0,,
SC,W2812,SC W2812 BHZ ,27.510000,102.610000,0.0,70000000000.0,,
NX,C0031,NX C0031 BHZ ,38.080000,106.950000,0.0,70000000000.0,,
GS,K008A,GS K008A BHZ ,33.950000,105.070000,0.0,70000000000.0,,
SC,V3406,SC V3406 BHZ ,30.040000,100.120000,0.0,70000000000.0,,
XJ,F0005,XJ F0005 BHZ ,43.840000,81.140000,0.0,70000000000.0,,
HE,T0031,HE T0031 BHZ ,37.990000,115.860000,0.0,70000000000.0,,
GS,K003D,GS K003D BHZ ,33.960000,105.290000,0.0,70000000000.0,,
GS,A0006,GS A0006 BHZ ,36.340000,102.880000,0.0,70000000000.0,,
FJ,A0026,FJ A0026 BHZ ,25.470000,119.310000,0.0,70000000000.0,,
HA,G0029,HA G0029 BHZ ,35.420000,114.270000,0.0,70000000000.0,,
XJ,G0011,XJ G0011 BHZ ,44.160000,85.780000,0.0,70000000000.0,,
HA,E002C,HA E002C BHZ ,35.900000,114.670000,0.0,70000000000.0,,
SD,H0026,SD H0026 BHZ ,35.660000,116.420000,0.0,70000000000.0,,
SC,T2409,SC T2409 BHZ ,29.300000,102.440000,0.0,70000000000.0,,
YN,P2101,YN P2101 BHZ ,27.130000,100.230000,0.0,70000000000.0,,
GS,J002E,GS J002E BHZ ,35.090000,104.460000,0.0,70000000000.0,,
SD,MW002,SD MW002 BHZ ,37.860000,117.800000,0.0,70000000000.0,,
SC,W3609,SC W3609 BHZ ,28.550000,103.170000,0.0,70000000000.0,,
FJ,A7014,FJ A7014 BHZ ,26.330000,119.570000,0.0,70000000000.0,,
YN,E2304,YN E2304 BHZ ,25.370000,101.580000,0.0,70000000000.0,,
XJ,QC002,XJ QC002 BHZ ,38.680000,77.310000,0.0,70000000000.0,,
SC,T2205,SC T2205 BHZ ,29.740000,102.570000,0.0,70000000000.0,,
SX,L0009,SX L0009 BHZ ,36.630000,111.100000,0.0,70000000000.0,,
GD,K0405,GD K0405 BHZ ,21.800000,111.370000,0.0,70000000000.0,,
GD,DC006,GD DC006 BHZ ,23.210000,116.630000,0.0,70000000000.0,,
SN,F0005,SN F0005 BHZ ,33.270000,106.240000,0.0,70000000000.0,,
SC,J0407,SC J0407 BHZ ,30.410000,105.360000,0.0,70000000000.0,,
SC,W2211,SC W2211 BHZ ,27.400000,101.670000,0.0,70000000000.0,,
GD,Q0411,GD Q0411 BHZ ,21.900000,111.870000,0.0,70000000000.0,,
HE,SCH,HE SCH BHZ ,39.050000,115.560000,0.0,70000000000.0,,
GS,P0046,GS P0046 BHZ ,35.440000,102.570000,0.0,70000000000.0,,
SN,E0085,SN E0085 BHZ ,35.060000,109.800000,0.0,70000000000.0,,
FJ,F1014,FJ F1014 BHZ ,24.430000,116.900000,0.0,70000000000.0,,
GS,AG002,GS AG002 BHZ ,36.260000,103.630000,0.0,70000000000.0,,
YN,M8112,YN M8112 BHZ ,25.290000,98.680000,0.0,70000000000.0,,
SD,Q0011,SD Q0011 BHZ ,35.200000,118.470000,0.0,70000000000.0,,
XJ,F008A,XJ F008A BHZ ,43.870000,81.790000,0.0,70000000000.0,,
YN,SZ003,YN SZ003 BHZ ,23.750000,99.150000,0.0,70000000000.0,,
GD,QY003,GD QY003 BHZ ,22.310000,111.870000,0.0,70000000000.0,,
XZ,CJ001,XZ CJ001 BHZ ,29.140000,92.580000,0.0,70000000000.0,,
NX,C0008,NX C0008 BHZ ,37.470000,106.130000,0.0,70000000000.0,,
YN,FY001,YN FY001 BHZ ,23.540000,102.280000,0.0,70000000000.0,,
GX,ML001,GX ML001 BHZ ,24.790000,108.960000,0.0,70000000000.0,,
SD,J002A,SD J002A BHZ ,35.990000,117.000000,0.0,70000000000.0,,
QH,C0041,QH C0041 BHZ ,38.030000,100.640000,0.0,70000000000.0,,
GS,K0058,GS K0058 BHZ ,34.040000,105.760000,0.0,70000000000.0,,
YN,CLD01,YN CLD01 BHZ ,27.310000,103.430000,0.0,70000000000.0,,
SD,D001A,SD D001A BHZ ,35.090000,117.210000,0.0,70000000000.0,,
NX,D000F,NX D000F BHZ ,35.460000,105.970000,0.0,70000000000.0,,
GS,J006D,GS J006D BHZ ,34.690000,104.400000,0.0,70000000000.0,,
XJ,B0021,XJ B0021 BHZ ,44.540000,88.280000,0.0,70000000000.0,,
SC,L1102,SC L1102 BHZ ,29.280000,103.490000,0.0,70000000000.0,,
SD,M0018,SD M0018 BHZ ,37.410000,117.640000,0.0,70000000000.0,,
JS,XY,JS XY BHZ ,33.010000,118.500000,0.0,70000000000.0,,
XJ,F0077,XJ F0077 BHZ ,43.820000,81.540000,0.0,70000000000.0,,
YN,KM005,YN KM005 BHZ ,22.220000,100.120000,0.0,70000000000.0,,
QH,A0044,QH A0044 BHZ ,36.300000,101.660000,0.0,70000000000.0,,
YN,R2304,YN R2304 BHZ ,27.550000,99.320000,0.0,70000000000.0,,
SX,L0050,SX L0050 BHZ ,36.050000,111.010000,0.0,70000000000.0,,
XJ,F0053,XJ F0053 BHZ ,43.180000,81.820000,0.0,70000000000.0,,
XZ,EB001,XZ EB001 BHZ ,31.480000,93.670000,0.0,70000000000.0,,
XJ,Q0014,XJ Q0014 BHZ ,39.420000,78.070000,0.0,70000000000.0,,
GS,EZ001,GS EZ001 BHZ ,34.990000,106.220000,0.0,70000000000.0,,
HI,A0001,HI A0001 BHZ ,19.990000,110.470000,0.0,70000000000.0,,
HE,B0091,HE B0091 BHZ ,40.140000,118.450000,0.0,70000000000.0,,
SC,W3301,SC W3301 BHZ ,28.650000,102.240000,0.0,70000000000.0,,
SD,N0003,SD N0003 BHZ ,37.600000,117.230000,0.0,70000000000.0,,
XJ,B002B,XJ B002B BHZ ,44.180000,86.700000,0.0,70000000000.0,,
YN,C2512,YN C2512 BHZ ,28.010000,103.630000,0.0,70000000000.0,,
YN,J2418,YN J2418 BHZ ,23.280000,100.560000,0.0,70000000000.0,,
FJ,C5805,FJ C5805 BHZ ,24.680000,118.570000,0.0,70000000000.0,,
XJ,FN007,XJ FN007 BHZ ,43.090000,81.770000,0.0,70000000000.0,,
SD,AZ002,SD AZ002 BHZ ,36.630000,117.010000,0.0,70000000000.0,,
SD,MDQ01,SD MDQ01 BHZ ,35.260000,115.790000,0.0,70000000000.0,,
GS,K002E,GS K002E BHZ ,33.530000,105.190000,0.0,70000000000.0,,
YN,J2606,YN J2606 BHZ ,22.450000,101.900000,0.0,70000000000.0,,
GD,E0404,GD E0404 BHZ ,23.020000,113.120000,0.0,70000000000.0,,
SC,U2408,SC U2408 BHZ ,32.280000,103.740000,0.0,70000000000.0,,
XJ,YUT,XJ YUT BHZ ,36.430000,82.000000,0.0,70000000000.0,,
SC,J2205,SC J2205 BHZ ,31.030000,105.410000,0.0,70000000000.0,,
YN,D8123,YN D8123 BHZ ,26.180000,104.100000,0.0,70000000000.0,,
SD,D0016,SD D0016 BHZ ,35.000000,117.030000,0.0,70000000000.0,,
QH,A0026,QH A0026 BHZ ,36.500000,101.570000,0.0,70000000000.0,,
XJ,Q0001,XJ Q0001 BHZ ,40.040000,78.640000,0.0,70000000000.0,,
GD,V0301,GD V0301 BHZ ,23.570000,116.300000,0.0,70000000000.0,,
XJ,Q0083,XJ Q0083 BHZ ,38.200000,77.520000,0.0,70000000000.0,,
GD,Q0205,GD Q0205 BHZ ,21.730000,111.930000,0.0,70000000000.0,,
XJ,N0025,XJ N0025 BHZ ,41.710000,81.970000,0.0,70000000000.0,,
HE,F0002,HE F0002 BHZ ,38.350000,115.330000,0.0,70000000000.0,,
TJ,P0002,TJ P0002 BHZ ,39.370000,117.050000,0.0,70000000000.0,,
SC,LJ001,SC LJ001 BHZ ,29.730000,103.590000,0.0,70000000000.0,,
SD,XIT,SD XIT BHZ ,35.950000,117.760000,0.0,70000000000.0,,
HA,E0004,HA E0004 BHZ ,35.570000,114.560000,0.0,70000000000.0,,
XJ,B0038,XJ B0038 BHZ ,44.090000,88.890000,0.0,70000000000.0,,
SC,VH001,SC VH001 BHZ ,31.560000,100.430000,0.0,70000000000.0,,
QH,E0009,QH E0009 BHZ ,36.240000,101.560000,0.0,70000000000.0,,
SC,W2707,SC W2707 BHZ ,26.990000,102.670000,0.0,70000000000.0,,
HE,B0102,HE B0102 BHZ ,39.320000,118.230000,0.0,70000000000.0,,
GS,K0104,GS K0104 BHZ ,32.910000,104.830000,0.0,70000000000.0,,
FJ,J2012,FJ J2012 BHZ ,26.670000,119.200000,0.0,70000000000.0,,
QH,DT025,QH DT025 BHZ ,35.200000,102.250000,0.0,70000000000.0,,
NX,AY001,NX AY001 BHZ ,38.220000,106.190000,0.0,70000000000.0,,
SC,J0404,SC J0404 BHZ ,30.500000,105.460000,0.0,70000000000.0,,
GD,L2209,GD L2209 BHZ ,23.540000,114.540000,0.0,70000000000.0,,
XJ,P0048,XJ P0048 BHZ ,40.430000,77.290000,0.0,70000000000.0,,
SD,FEIC,SD FEIC BHZ ,36.170000,116.740000,0.0,70000000000.0,,
FJ,C5313,FJ C5313 BHZ ,24.910000,118.800000,0.0,70000000000.0,,
XJ,Q0080,XJ Q0080 BHZ ,37.530000,77.110000,0.0,70000000000.0,,
GD,H2301,GD H2301 BHZ ,23.850000,112.610000,0.0,70000000000.0,,
FJ,A0020,FJ A0020 BHZ ,25.720000,119.540000,0.0,70000000000.0,,
GD,XWQ,GD XWQ BHZ ,20.440000,110.460000,0.0,70000000000.0,,
XJ,F0029,XJ F0029 BHZ ,44.140000,80.930000,0.0,70000000000.0,,
XJ,M0012,XJ M0012 BHZ ,43.320000,85.010000,0.0,70000000000.0,,
QH,A0019,QH A0019 BHZ ,37.100000,101.350000,0.0,70000000000.0,,
GD,Y0507,GD Y0507 BHZ ,22.970000,112.920000,0.0,70000000000.0,,
YN,G3110,YN G3110 BHZ ,22.870000,102.420000,0.0,70000000000.0,,
SC,J2203,SC J2203 BHZ ,30.970000,105.270000,0.0,70000000000.0,,
QH,TIJLM,QH TIJLM BHZ ,37.850000,98.780000,0.0,70000000000.0,,
XJ,N003F,XJ N003F BHZ ,40.600000,82.890000,0.0,70000000000.0,,
GX,CP001,GX CP001 BHZ ,24.500000,110.400000,0.0,70000000000.0,,
SC,D2212,SC D2212 BHZ ,26.690000,101.970000,0.0,70000000000.0,,
GS,EM002,GS EM002 BHZ ,34.550000,105.880000,0.0,70000000000.0,,
GD,L0310,GD L0310 BHZ ,22.790000,114.650000,0.0,70000000000.0,,
NX,D0023,NX D0023 BHZ ,36.030000,105.820000,0.0,70000000000.0,,
SC,WD003,SC WD003 BHZ ,27.380000,102.180000,0.0,70000000000.0,,
GD,K8218,GD K8218 BHZ ,21.700000,110.390000,0.0,70000000000.0,,
GD,L2212,GD L2212 BHZ ,23.460000,114.460000,0.0,70000000000.0,,
FJ,A0033,FJ A0033 BHZ ,25.510000,119.250000,0.0,70000000000.0,,
YN,C2237,YN C2237 BHZ ,26.790000,103.120000,0.0,70000000000.0,,
YN,D2621,YN D2621 BHZ ,26.140000,103.340000,0.0,70000000000.0,,
XJ,QY003,XJ QY003 BHZ ,39.190000,77.330000,0.0,70000000000.0,,
GD,B0801,GD B0801 BHZ ,22.560000,114.180000,0.0,70000000000.0,,
GD,A1703,GD A1703 BHZ ,23.750000,113.780000,0.0,70000000000.0,,
SC,51LSL,SC 51LSL BHZ ,29.530000,103.820000,0.0,70000000000.0,,
GS,AQ001,GS AQ001 BHZ ,36.080000,103.710000,0.0,70000000000.0,,
SC,RTA,SC RTA BHZ ,32.270000,100.980000,0.0,70000000000.0,,
XJ,F000F,XJ F000F BHZ ,43.830000,81.350000,0.0,70000000000.0,,
FJ,A0030,FJ A0030 BHZ ,25.760000,119.490000,0.0,70000000000.0,,
GD,Y0502,GD Y0502 BHZ ,23.050000,112.910000,0.0,70000000000.0,,
HE,J0059,HE J0059 BHZ ,37.900000,117.200000,0.0,70000000000.0,,
XJ,PA001,XJ PA001 BHZ ,39.150000,75.940000,0.0,70000000000.0,,
XJ,TEKKL,XJ TEKKL BHZ ,43.260000,82.150000,0.0,70000000000.0,,
SD,M0022,SD M0022 BHZ ,37.820000,117.830000,0.0,70000000000.0,,
XJ,G0034,XJ G0034 BHZ ,44.990000,84.340000,0.0,70000000000.0,,
SC,J2104,SC J2104 BHZ ,30.760000,105.550000,0.0,70000000000.0,,
SD,D0004,SD D0004 BHZ ,35.060000,117.580000,0.0,70000000000.0,,
YN,C2905,YN C2905 BHZ ,27.920000,104.960000,0.0,70000000000.0,,
XJ,P006D,XJ P006D BHZ ,40.220000,75.230000,0.0,70000000000.0,,
GD,L2213,GD L2213 BHZ ,23.160000,113.960000,0.0,70000000000.0,,
SD,Q0056,SD Q0056 BHZ ,35.900000,118.710000,0.0,70000000000.0,,
FJ,F1005,FJ F1005 BHZ ,24.740000,116.730000,0.0,70000000000.0,,
YN,F2603,YN F2603 BHZ ,24.180000,102.080000,0.0,70000000000.0,,
GS,J0043,GS J0043 BHZ ,34.340000,103.950000,0.0,70000000000.0,,
XJ,QI002,XJ QI002 BHZ ,38.660000,76.460000,0.0,70000000000.0,,
SD,QN002,SD QN002 BHZ ,35.550000,118.460000,0.0,70000000000.0,,
GS,P0038,GS P0038 BHZ ,34.090000,103.580000,0.0,70000000000.0,,
YN,FE003,YN FE003 BHZ ,24.080000,102.200000,0.0,70000000000.0,,
SD,M003A,SD M003A BHZ ,37.520000,117.860000,0.0,70000000000.0,,
FJ,E6204,FJ E6204 BHZ ,24.040000,117.220000,0.0,70000000000.0,,
SN,ED001,SN ED001 BHZ ,34.810000,109.950000,0.0,70000000000.0,,
XJ,KUC,XJ KUC BHZ ,41.850000,82.860000,0.0,70000000000.0,,
FJ,G7012,FJ G7012 BHZ ,26.370000,117.880000,0.0,70000000000.0,,
HA,F0009,HA F0009 BHZ ,35.770000,114.240000,0.0,70000000000.0,,
HE,F0003,HE F0003 BHZ ,38.280000,115.320000,0.0,70000000000.0,,
YN,F2505,YN F2505 BHZ ,24.500000,102.150000,0.0,70000000000.0,,
GX,HL001,GX HL001 BHZ ,25.450000,110.280000,0.0,70000000000.0,,
XJ,Q003D,XJ Q003D BHZ ,39.370000,78.190000,0.0,70000000000.0,,
XJ,BM003,XJ BM003 BHZ ,44.860000,86.310000,0.0,70000000000.0,,
SC,V3414,SC V3414 BHZ ,29.060000,100.690000,0.0,70000000000.0,,
GS,E0062,GS E0062 BHZ ,34.840000,106.500000,0.0,70000000000.0,,
HE,D0019,HE D0019 BHZ ,36.400000,114.140000,0.0,70000000000.0,,
JS,GC,JS GC BHZ ,31.350000,119.020000,0.0,70000000000.0,,
SX,LS002,SX LS002 BHZ ,36.260000,111.690000,0.0,70000000000.0,,
SC,T2305,SC T2305 BHZ ,29.190000,102.710000,0.0,70000000000.0,,
QH,F0004,QH F0004 BHZ ,33.360000,100.950000,0.0,70000000000.0,,
XJ,B004B,XJ B004B BHZ ,43.840000,86.100000,0.0,70000000000.0,,
TJ,A0031,TJ A0031 BHZ ,38.610000,117.090000,0.0,70000000000.0,,
SD,R0064,SD R0064 BHZ ,35.190000,115.320000,0.0,70000000000.0,,
QH,B0056,QH B0056 BHZ ,36.780000,102.090000,0.0,70000000000.0,,
QH,A0017,QH A0017 BHZ ,37.160000,101.830000,0.0,70000000000.0,,
FJ,B1008,FJ B1008 BHZ ,25.490000,119.090000,0.0,70000000000.0,,
HE,TAG,HE TAG BHZ ,38.030000,114.550000,0.0,70000000000.0,,
HE,XIT,HE XIT BHZ ,38.530000,114.370000,0.0,70000000000.0,,
XJ,HJGSL,XJ HJGSL BHZ ,42.710000,83.980000,0.0,70000000000.0,,
SC,H1104,SC H1104 BHZ ,32.340000,105.710000,0.0,70000000000.0,,
GS,K001F,GS K001F BHZ ,33.620000,105.250000,0.0,70000000000.0,,
YN,S2310,YN S2310 BHZ ,24.100000,99.340000,0.0,70000000000.0,,
SC,Z2107,SC Z2107 BHZ ,30.070000,104.370000,0.0,70000000000.0,,
YN,E2701,YN E2701 BHZ ,25.920000,101.640000,0.0,70000000000.0,,
GS,P0042,GS P0042 BHZ ,35.060000,103.210000,0.0,70000000000.0,,
HE,F0136,HE F0136 BHZ ,39.090000,116.240000,0.0,70000000000.0,,
SC,W2308,SC W2308 BHZ ,27.570000,101.390000,0.0,70000000000.0,,
SD,R0061,SD R0061 BHZ ,35.090000,115.250000,0.0,70000000000.0,,
XJ,P002C,XJ P002C BHZ ,39.250000,75.920000,0.0,70000000000.0,,
GD,L0309,GD L0309 BHZ ,22.750000,114.550000,0.0,70000000000.0,,
SD,DOM,SD DOM BHZ ,35.150000,114.960000,0.0,70000000000.0,,
HE,F0019,HE F0019 BHZ ,38.420000,115.090000,0.0,70000000000.0,,
HE,A0001,HE A0001 BHZ ,37.590000,114.660000,0.0,70000000000.0,,
GD,M2402,GD M2402 BHZ ,23.920000,115.790000,0.0,70000000000.0,,
GD,U0205,GD U0205 BHZ ,23.620000,116.760000,0.0,70000000000.0,,
SC,V2301,SC V2301 BHZ ,31.010000,101.880000,0.0,70000000000.0,,
HA,F0002,HA F0002 BHZ ,35.710000,114.170000,0.0,70000000000.0,,
GD,V2203,GD V2203 BHZ ,23.410000,116.070000,0.0,70000000000.0,,
FJ,E6106,FJ E6106 BHZ ,24.560000,117.740000,0.0,70000000000.0,,
GD,J8303,GD J8303 BHZ ,22.340000,112.590000,0.0,70000000000.0,,
XJ,NA002,XJ NA002 BHZ ,40.590000,80.860000,0.0,70000000000.0,,
SD,N0048,SD N0048 BHZ ,36.930000,116.490000,0.0,70000000000.0,,
SN,E0073,SN E0073 BHZ ,35.030000,110.030000,0.0,70000000000.0,,
SC,VI001,SC VI001 BHZ ,30.720000,100.190000,0.0,70000000000.0,,
FJ,ZAQD,FJ ZAQD BHZ ,23.670000,117.190000,0.0,70000000000.0,,
SC,FCFG,SC FCFG BHZ ,31.350000,104.800000,0.0,70000000000.0,,
XJ,HJGGS,XJ HJGGS BHZ ,42.940000,83.270000,0.0,70000000000.0,,
XJ,FG001,XJ FG001 BHZ ,43.500000,82.230000,0.0,70000000000.0,,
YN,LHQ02,YN LHQ02 BHZ ,26.420000,100.350000,0.0,70000000000.0,,
GS,J004E,GS J004E BHZ ,35.390000,105.300000,0.0,70000000000.0,,
HE,E0020,HE E0020 BHZ ,37.390000,114.570000,0.0,70000000000.0,,
GS,HL001,GS HL001 BHZ ,37.950000,102.760000,0.0,70000000000.0,,
SD,A000C,SD A000C BHZ ,36.240000,116.370000,0.0,70000000000.0,,
SN,E0029,SN E0029 BHZ ,35.420000,110.360000,0.0,70000000000.0,,
SC,HJ002,SC HJ002 BHZ ,32.040000,105.470000,0.0,70000000000.0,,
YN,JM001,YN JM001 BHZ ,23.130000,101.760000,0.0,70000000000.0,,
SC,J2105,SC J2105 BHZ ,30.640000,105.440000,0.0,70000000000.0,,
CQ,HCYM,CQ HCYM BHZ ,30.110000,106.370000,0.0,70000000000.0,,
SD,M000D,SD M000D BHZ ,36.870000,117.610000,0.0,70000000000.0,,
FJ,EX001,FJ EX001 BHZ ,24.510000,117.650000,0.0,70000000000.0,,
HE,E0011,HE E0011 BHZ ,36.900000,115.720000,0.0,70000000000.0,,
GS,K000B,GS K000B BHZ ,33.550000,105.410000,0.0,70000000000.0,,
GS,J0011,GS J0011 BHZ ,35.470000,104.600000,0.0,70000000000.0,,
QH,E0016,QH E0016 BHZ ,35.800000,101.610000,0.0,70000000000.0,,
YN,A1301,YN A1301 BHZ ,26.240000,102.830000,0.0,70000000000.0,,
HA,J0013,HA J0013 BHZ ,35.620000,115.060000,0.0,70000000000.0,,
GS,J0030,GS J0030 BHZ ,35.270000,104.700000,0.0,70000000000.0,,
GS,NY003,GS NY003 BHZ ,36.050000,103.460000,0.0,70000000000.0,,
SX,M0061,SX M0061 BHZ ,34.950000,110.550000,0.0,70000000000.0,,
GD,AZ001,GD AZ001 BHZ ,23.490000,113.780000,0.0,70000000000.0,,
SC,C1102,SC C1102 BHZ ,29.290000,104.880000,0.0,70000000000.0,,
SC,XJLHK,SC XJLHK BHZ ,31.490000,102.490000,0.0,70000000000.0,,
HE,A0026,HE A0026 BHZ ,37.930000,114.160000,0.0,70000000000.0,,
XJ,F008C,XJ F008C BHZ ,43.740000,81.680000,0.0,70000000000.0,,
XJ,Q0087,XJ Q0087 BHZ ,37.630000,77.380000,0.0,70000000000.0,,
TJ,DOT,TJ DOT BHZ ,38.830000,117.320000,0.0,70000000000.0,,
SX,M0087,SX M0087 BHZ ,35.650000,111.010000,0.0,70000000000.0,,
LN,H0025,LN H0025 BHZ ,40.270000,122.210000,0.0,70000000000.0,,
SC,V2873,SC V2873 BHZ ,32.240000,98.760000,0.0,70000000000.0,,
SD,A0006,SD A0006 BHZ ,36.980000,117.150000,0.0,70000000000.0,,
SD,E0001,SD E0001 BHZ ,36.990000,118.500000,0.0,70000000000.0,,
XJ,Q008E,XJ Q008E BHZ ,38.810000,76.110000,0.0,70000000000.0,,
YN,L2706,YN L2706 BHZ ,25.090000,100.370000,0.0,70000000000.0,,
GD,U0309,GD U0309 BHZ ,23.830000,116.800000,0.0,70000000000.0,,
GD,H0402,GD H0402 BHZ ,22.950000,112.370000,0.0,70000000000.0,,
XJ,GW003,XJ GW003 BHZ ,44.170000,84.360000,0.0,70000000000.0,,
YN,LJC01,YN LJC01 BHZ ,26.520000,99.880000,0.0,70000000000.0,,
GD,U2208,GD U2208 BHZ ,23.740000,116.860000,0.0,70000000000.0,,
YN,E2301,YN E2301 BHZ ,25.450000,101.660000,0.0,70000000000.0,,
YN,C2222,YN C2222 BHZ ,26.970000,103.310000,0.0,70000000000.0,,
HA,G0033,HA G0033 BHZ ,35.010000,114.040000,0.0,70000000000.0,,
SC,Q2701,SC Q2701 BHZ ,27.980000,104.430000,0.0,70000000000.0,,
GD,H0408,GD H0408 BHZ ,23.030000,112.520000,0.0,70000000000.0,,
NX,D000D,NX D000D BHZ ,35.520000,106.180000,0.0,70000000000.0,,
NX,A001D,NX A001D BHZ ,38.580000,106.370000,0.0,70000000000.0,,
GD,A1105,GD A1105 BHZ ,23.160000,113.200000,0.0,70000000000.0,,
QH,MAINB,QH MAINB BHZ ,38.680000,92.190000,0.0,70000000000.0,,
SD,A000E,SD A000E BHZ ,36.290000,116.500000,0.0,70000000000.0,,
QH,EG051,QH EG051 BHZ ,36.430000,101.010000,0.0,70000000000.0,,
XJ,HJGSR,XJ HJGSR BHZ ,42.760000,84.560000,0.0,70000000000.0,,
GS,JL001,GS JL001 BHZ ,35.580000,103.960000,0.0,70000000000.0,,
SC,UJ002,SC UJ002 BHZ ,31.230000,102.450000,0.0,70000000000.0,,
HA,G0022,HA G0022 BHZ ,35.530000,113.900000,0.0,70000000000.0,,
GS,H0006,GS H0006 BHZ ,37.580000,102.870000,0.0,70000000000.0,,
SC,V2905,SC V2905 BHZ ,31.190000,100.300000,0.0,70000000000.0,,
LN,C000C,LN C000C BHZ ,40.200000,123.120000,0.0,70000000000.0,,
XJ,WNQCG,XJ WNQCG BHZ ,45.130000,81.400000,0.0,70000000000.0,,
BJ,TT004,BJ TT004 BHZ ,39.720000,116.710000,0.0,70000000000.0,,
SC,V3417,SC V3417 BHZ ,30.430000,100.520000,0.0,70000000000.0,,
SD,GQ001,SD GQ001 BHZ ,36.700000,118.610000,0.0,70000000000.0,,
GD,L2311,GD L2311 BHZ ,22.740000,114.880000,0.0,70000000000.0,,
GS,K004B,GS K004B BHZ ,33.820000,106.280000,0.0,70000000000.0,,
XJ,P0071,XJ P0071 BHZ ,39.840000,75.560000,0.0,70000000000.0,,
YN,L2901,YN L2901 BHZ ,26.190000,99.430000,0.0,70000000000.0,,
YN,C2817,YN C2817 BHZ ,27.770000,104.390000,0.0,70000000000.0,,
SD,P0024,SD P0024 BHZ ,36.360000,116.320000,0.0,70000000000.0,,
